SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVYfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVXfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVThetafromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[2];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[1];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[0];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstY;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstX;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstTheta;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutDebugCase
NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1
Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350

52800;7.6699039300000136;52800;468.50579223654239;52800;0.056814103185185282;52800;-0.055587917566299438;52800;1617.91796875;52800;3776.064697265625;52800;1616.7452580846341;52800;3844.3829939295138;52800;-0.05746278297141072;52800;1
52810;-9.7152116446666614;52810;471.1627248957289;52810;-0.071964530701234528;52810;-0.0567721426486969;52810;1617.7598876953125;52810;3776.074951171875;52810;1617.4425726146985;52810;3844.4067471094822;52810;-0.056345438942102088;52810;1
52820;-15.084144395666669;52820;496.40358515800006;52820;-0.11173440293086422;52820;-0.0567721426486969;52820;1617.7598876953125;52820;3776.074951171875;52820;1617.9358562589046;52820;3844.1752023177505;52820;-0.056469134098376061;52820;1
52830;-1.5339807860000103;52830;510.13107056379664;52830;-0.011362820637037113;52830;-0.0567721426486969;52830;1617.7598876953125;52830;3776.074951171875;52830;1617.7136942754512;52830;3843.9567474423311;52830;-0.056847894786277386;52830;1
52840;15.851134788666665;52840;493.30383038894922;52840;0.1174158132493827;52840;-0.0567721426486969;52840;1617.7598876953125;52840;3776.074951171875;52840;1616.8918181623722;52840;3843.9679044385812;52840;-0.058154619159536569;52840;1
52850;12.271846288000006;52850;466.73450379708481;52850;0.090902565096296337;52850;-0.0567721426486969;52850;1617.7598876953125;52850;3776.074951171875;52850;1616.5692620382035;52850;3844.15498267132;52850;-0.05866594608820308;52850;1
52860;-9.203884715999985;52860;466.73450379708481;52860;-0.06817692382222211;52860;-0.0567721426486969;52860;1617.7598876953125;52860;3776.074951171875;52860;1617.3393340964519;52860;3844.2664128440047;52860;-0.057434973852524163;52860;1
52870;-18.152105967666671;52870;494.63229671854242;52870;-0.13446004420493832;52870;-0.054522600024938583;52870;1617.9603271484375;52870;3776.102783203125;52870;1618.2836977510881;52870;3844.0745057269487;52870;-0.055882055032129063;52870;1
52880;-3.5792885006666779;52880;512.78800322298309;52880;-0.0265132481530865;52880;-0.054522600024938583;52880;1617.9603271484375;52880;3776.102783203125;52880;1618.4335585832673;52880;3843.7876353754946;52880;-0.053746140614741034;52880;1
52890;18.66343289633333;52890;503.48873891583054;52890;0.13824765108395057;52890;-0.054522600024938583;52890;1617.9603271484375;52890;3776.102783203125;52890;1617.3764755926609;52890;3843.736374284912;52890;-0.055431625675901541;52890;1
52900;17.640779038999995;52900;465.40603746749156;52900;0.13067243732592587;52900;-0.054522600024938583;52900;1617.9603271484375;52900;3776.102783203125;52900;1616.7607979566617;52900;3844.0542209442938;52900;-0.056416403464444764;52900;1
52910;-6.1359231439999844;52910;457.87806159979669;52910;-0.04545128254814803;52910;-0.054522600024938583;52910;1617.9603271484375;52910;3776.102783203125;52910;1617.616270506928;52910;3844.2329257308229;52910;-0.055071803022395338;52910;1
52920;-24.032365647333336;52920;489.76125351003395;52920;-0.17801752331358026;52920;-0.057217277586460114;52920;1617.8134765625;52920;3775.98046875;52920;1618.807466662892;52920;3844.00083133754;52920;-0.053102247445308892;52920;1
52930;-13.550163609666678;52930;522.97291174986447;52930;-0.10037158229382724;52930;-0.057217277586460114;52930;1617.8134765625;52930;3775.98046875;52930;1618.8197676690302;52930;3843.5256370171846;52930;-0.055569668594089849;52930;1
52940;19.430423289333344;52940;510.13107056379664;52940;0.14392906140246919;52940;-0.057217277586460114;52940;1617.8134765625;52940;3775.98046875;52940;1617.6199881398354;52940;3843.3179999461317;52940;-0.057501348102386274;52940;1
52950;29.912625327;52950;462.74910480830516;52950;0.22157500242222222;52950;-0.057217277586460114;52950;1617.8134765625;52950;3775.98046875;52950;1616.4284962640859;52950;3843.6245479203317;52950;-0.059357275473102433;52950;1
52960;1.0226538573333339;52960;448.1359751827797;52960;0.007575213758024695;52960;-0.057217277586460114;52960;1617.8134765625;52960;3775.98046875;52960;1617.0098764272409;52960;3843.9720985169806;52960;-0.058486125890929719;52960;1
52970;-20.197413682333337;52970;463.634749028034;52970;-0.14961047172098768;52970;-0.057217277586460114;52970;1617.8134765625;52970;3775.98046875;52970;1618.7543349203741;52970;3843.7282746725032;52970;-0.055550730559695172;52970;1
52980;-1.0226538573333339;52980;488.87560929030514;52980;-0.007575213758024695;52980;-0.056397184729576111;52980;1617.75537109375;52980;3776.162109375;52980;1619.5019091259521;52980;3843.2931663766212;52980;-0.054357634392806276;52980;1
52990;27.867317612333334;52990;511.4595368933899;52990;0.20642457490617283;52990;-0.056397184729576111;52990;1617.75537109375;52990;3776.162109375;52990;1618.626327230407;52990;3842.9284509137797;52990;-0.054920018046761943;52990;1
53000;26.077673361999985;53000;488.87560929030514;53000;0.19316795082962951;53000;-0.056397184729576111;53000;1617.75537109375;53000;3776.162109375;53000;1617.8437612918528;53000;3842.9364855225613;53000;-0.056169928316835982;53000;1
53010;-9.7152116446666614;53010;463.19192691816954;53010;-0.071964530701234528;53010;-0.056397184729576111;53010;1617.75537109375;53010;3776.162109375;53010;1618.6189130431865;53010;3843.2484462097855;53010;-0.055014708218737107;53010;1
53020;-30.935279184333336;53020;460.97781636884747;53020;-0.22915021618024692;53020;-0.056397184729576111;53020;1617.75537109375;53020;3776.162109375;53020;1620.2231124450759;53020;3843.345983325682;53020;-0.052401259472218742;53020;1
53030;-12.016182823666668;53030;491.975364059356;53030;-0.089008761656790128;53030;-0.058148667216300964;53030;1617.7593994140625;53030;3776.119873046875;53030;1620.6361287157872;53030;3843.081585277585;53030;-0.051776304337181722;53030;1
53040;22.754048325666663;53040;514.1164695525764;53040;0.16854850611604935;53040;-0.058148667216300964;53040;1617.7593994140625;53040;3776.119873046875;53040;1619.4635006561241;53040;3842.33322804156;53040;-0.055554156504178165;53040;1
53050;34.514567684999996;53050;507.03131579474586;53050;0.25566346433333331;53050;-0.058148667216300964;53050;1617.7593994140625;53050;3776.119873046875;53050;1618.0277914273818;53050;3842.2616947844763;53050;-0.057826720631585449;53050;1
53060;0.76699039299999561;53060;472.49119122532215;53060;0.0056814103185184863;53060;-0.058148667216300964;53060;1617.7593994140625;53060;3776.119873046875;53060;1618.3332141392771;53060;3842.7004391879273;53060;-0.057447959943684124;53060;1
53070;-37.071202328333335;53070;454.77830683074581;53070;-0.27460149872839507;53070;-0.058148667216300964;53070;1617.7593994140625;53070;3776.119873046875;53070;1620.2186949009442;53070;3842.947398453849;53070;-0.054436812474869312;53070;1
53080;-31.446606112999991;53080;483.11892186206785;53080;-0.2329378230592592;53080;-0.058148667216300964;53080;1617.7593994140625;53080;3776.119873046875;53080;1621.3569976766744;53080;3842.8945327505571;53080;-0.052599823138548274;53080;1
53090;14.317154002666655;53090;510.13107056379664;53090;0.10605299261234559;53090;-0.058026093989610672;53090;1617.6934814453125;53090;3775.909912109375;53090;1620.425837646517;53090;3841.9815718136088;53090;-0.054342122302893925;53090;1
53100;41.928808150666669;53100;504.81720524542379;53100;0.31058376407901234;53100;-0.058026093989610672;53100;1617.6934814453125;53100;3775.909912109375;53100;1618.0147397358282;53100;3841.3790370495626;53100;-0.057988217920820873;53100;1
53110;5.3689327510000071;53110;468.94861434640683;53110;0.039769872229629681;53110;-0.058026093989610672;53110;1617.6934814453125;53110;3775.909912109375;53110;1617.3883221948081;53110;3841.9879087963855;53110;-0.059143438018919525;53110;1
53120;-33.491913827666657;53120;472.4911912253221;53120;-0.24808825057530859;53120;-0.058026093989610672;53120;1617.6934814453125;53120;3775.909912109375;53120;1619.286171087562;53120;3842.1852584664848;53120;-0.056113352515709591;53120;1
53130;-11.504855895000011;53130;541.57144036416958;53130;-0.085221154777777849;53130;-0.058026093989610672;53130;1617.6934814453125;53130;3775.909912109375;53130;1620.4170483434325;53130;3842.314450900918;53130;-0.05421954907620341;53130;1
53140;23.776702183000015;53140;537.14321926552543;53140;0.17612371987407419;53140;-0.056438244879245758;53140;1617.882080078125;53140;3776.08251953125;53140;1618.9794347332731;53140;3841.9239249878738;53140;-0.056624679444376325;53140;1
53150;22.242721396999986;53150;458.32088370966113;53150;0.16476089923703693;53150;-0.056438244879245758;53150;1617.882080078125;53150;3776.08251953125;53150;1617.2713742560222;53150;3842.5339046456829;53150;-0.057953287630851058;53150;1
53160;-14.061490538333336;53160;408.72480740484752;53160;-0.10415918917283952;53160;-0.056438244879245758;53160;1617.882080078125;53160;3776.08251953125;53160;1617.2522007461612;53160;3843.0328128119036;53160;-0.058123729940406488;53160;1
53170;-38.349519650000012;53170;452.56419628142379;53170;-0.28407051592592597;53170;-0.056438244879245758;53170;1617.882080078125;53170;3776.08251953125;53170;1618.6532844188325;53170;3842.9045274119526;53170;-0.055756475641023817;53170;1
53180;-33.747577291999995;53180;508.35978212433906;53180;-0.2499820540148148;53180;-0.056438244879245758;53180;1617.882080078125;53180;3776.08251953125;53180;1619.4368540400878;53180;3842.5359960740388;53180;-0.054506565370949778;53180;1
53190;-6.3915866083333412;53190;487.54714296071194;53190;-0.047345085987654377;53190;-0.056438244879245758;53190;1617.882080078125;53190;3776.08251953125;53190;1618.3573571030274;53190;3841.8831848794689;53190;-0.0564571829136411;53190;1
53200;37.326865792666673;53200;437.508244546034;53200;0.2764953021679013;53200;-0.055703435093164444;53200;1617.884033203125;53200;3776.07080078125;53200;1615.686002618831;53200;3841.6951410603906;53200;-0.060642488514949688;53200;1
53210;34.770231149333334;53210;436.62260032630519;53210;0.25755726777283949;53210;-0.055703435093164444;53210;1617.884033203125;53210;3776.07080078125;53210;1613.7772230200844;53210;3841.7321821306978;53210;-0.062937764232078086;53210;1
53220;9.715211644666681;53220;457.87806159979669;53220;0.07196453070123468;53220;-0.055703435093164444;53220;1617.884033203125;53220;3776.07080078125;53220;1615.2961355773327;53220;3841.1144014272759;53220;-0.060229625313584112;53220;1
53230;-3.5792885006666779;53230;461.42063847871191;53230;-0.0265132481530865;53230;-0.055703435093164444;53230;1617.884033203125;53230;3776.07080078125;53230;1618.3345452958401;53230;3840.9711720802079;53230;-0.054908037648571772;53230;1
53240;-8.9482212516666664;53240;494.63229671854236;53240;-0.06628312038271604;53240;-0.055703435093164444;53240;1617.884033203125;53240;3776.07080078125;53240;1620.1818617078973;53240;3840.9029956611957;53240;-0.051859014110966717;53240;1
53250;3.5792885006666588;53250;507.47413790461025;53250;0.026513248153086363;53250;-0.055703435093164444;53250;1617.884033203125;53250;3776.07080078125;53250;1619.3413952902831;53250;3840.4571370487465;53250;-0.053184676518621021;53250;1
53260;12.783173216666663;53260;495.96076304813562;53260;0.094690171975308615;53260;-0.056511837989091873;53260;1617.8494873046875;53260;3776.095947265625;53260;1616.9824698002062;53260;3840.7081680827578;53260;-0.056953345363238483;53260;1
53270;7.6699039300000136;53270;472.04836911545772;53270;0.056814103185185282;53270;-0.056511837989091873;53270;1617.8494873046875;53270;3776.095947265625;53270;1616.8781383414823;53270;3841.1216800940565;53270;-0.057894314499931321;53270;1
53280;-4.3462788936666739;53280;469.83425856613565;53280;-0.032194658471604992;53280;-0.056511837989091873;53280;1617.8494873046875;53280;3776.095947265625;53280;1618.9591949091782;53280;3841.5489710712791;53280;-0.054466530274425162;53280;1
53290;-11.249192430666673;53290;498.61769570732213;53290;-0.083327351338271641;53290;-0.056511837989091873;53290;1617.8494873046875;53290;3776.095947265625;53290;1619.8794219997956;53290;3840.8712156902511;53290;-0.053046177694795471;53290;1
53300;-2.300971179000006;53300;512.34518111311877;53300;-0.0170442309555556;53300;-0.056511837989091873;53300;1617.8494873046875;53300;3776.095947265625;53300;1618.5095042393573;53300;3840.3190472228707;53300;-0.0551293614782522;53300;1
53310;13.55016360966666;53310;510.57389267366108;53310;0.1003715822938271;53310;-0.057080730795860291;53310;1617.7728271484375;53310;3776.110107421875;53310;1617.0112615964943;53310;3840.7939012920542;53310;-0.057610243984005161;53310;1
53320;12.016182823666668;53320;485.7758545212543;53320;0.089008761656790128;53320;-0.057080730795860291;53320;1617.7728271484375;53320;3776.110107421875;53320;1617.389081894617;53320;3841.8799002274172;53320;-0.057307987208600863;53320;1
53330;-5.8802596796666649;53330;474.26247966477973;53330;-0.04355747910864196;53330;-0.057080730795860291;53330;1617.7728271484375;53330;3776.110107421875;53330;1619.6720188781048;53330;3842.7095788328188;53330;-0.053463566226403358;53330;1
53340;-18.407769432000009;53340;489.76125351003395;53340;-0.13635384764444453;53340;-0.057080730795860291;53340;1617.7728271484375;53340;3776.110107421875;53340;1621.8081171951342;53340;3842.6953291280442;53340;-0.050073658069687443;53340;1
53350;-8.43689432300001;53350;517.65904643149156;53350;-0.062495513503703769;53350;-0.057080730795860291;53350;1617.7728271484375;53350;3776.110107421875;53350;1621.8374465373531;53350;3842.5639120164888;53350;-0.050035782000897422;53350;1
53360;14.572817466999993;53360;519.4303348709492;53360;0.1079467960518518;53360;-0.057080730795860291;53360;1617.7728271484375;53360;3776.110107421875;53360;1619.4359101780096;53360;3843.2840325585203;53360;-0.054164273499021087;53360;1
53370;18.919096360666668;53370;493.30383038894928;53370;0.14014145452345678;53370;-0.056737937033176422;53370;1617.8271484375;53370;3775.7705078125;53370;1617.5800080352158;53370;3844.3116080676809;53370;-0.057364801311786451;53370;1
53380;-2.8122981076666633;53380;471.60554700559334;53380;-0.020831837834567875;53380;-0.056737937033176422;53380;1617.8271484375;53380;3775.7705078125;53380;1617.9127032579829;53380;3844.5604337383265;53380;-0.056662184895596379;53380;1
53390;-23.521038718666677;53390;486.21867663111874;53390;-0.17422991643456798;53390;-0.056737937033176422;53390;1617.8271484375;53390;3775.7705078125;53390;1618.9472055080576;53390;3844.8070471367246;53390;-0.054995637868830993;53390;1
53400;-18.407769432000009;53400;511.01671478352546;53400;-0.13635384764444453;53400;-0.056737937033176422;53400;1617.8271484375;53400;3775.7705078125;53400;1619.2377550505848;53400;3844.59195911996;53400;-0.0545411250433494;53400;1
53410;12.527509752333325;53410;522.97291174986447;53410;0.0927963685358024;53410;-0.056737937033176422;53410;1617.8271484375;53410;3775.7705078125;53410;1617.9929343222777;53410;3844.2677513338713;53410;-0.056548556689225871;53410;1
53420;28.634308005333327;53420;502.16027258623728;53420;0.21210598522469132;53420;-0.056737937033176422;53420;1617.8271484375;53420;3775.7705078125;53420;1616.5197477116549;53420;3844.3801615556404;53420;-0.0588589968854234;53420;1
53430;5.8802596796666649;53430;468.94861434640683;53430;0.04355747910864196;53430;-0.056318197399377823;53430;1617.8480224609375;53430;3776.123291015625;53430;1616.7844664065317;53430;3844.8672693883345;53430;-0.058499174231917195;53430;1
53440;-29.401298398333324;53440;469.83425856613565;53440;-0.21778739554320981;53440;-0.056318197399377823;53440;1617.8480224609375;53440;3776.123291015625;53440;1618.3370857184877;53440;3845.3743302935509;53440;-0.05563642816115566;53440;1
53450;-31.190942648666653;53450;508.35978212433906;53450;-0.231044019619753;53450;-0.056318197399377823;53450;1617.8480224609375;53450;3776.123291015625;53450;1619.1271360327744;53450;3845.0972945522735;53450;-0.0543675798566865;53450;1
53460;-2.8122981076666633;53460;510.57389267366108;53460;-0.020831837834567875;53460;-0.056318197399377823;53460;1617.8480224609375;53460;3776.123291015625;53460;1617.9352256696168;53460;3844.4988096942689;53460;-0.056375011502562966;53460;1
53470;14.061490538333336;53470;467.17732590694925;53470;0.10415918917283952;53470;-0.056318197399377823;53470;1617.8480224609375;53470;3776.123291015625;53470;1615.8210606170489;53470;3844.3094359794959;53470;-0.059689167521698838;53470;1
53480;7.1585770013333176;53480;449.02161940250852;53480;0.053026496306172725;53480;-0.056260764598846436;53480;1617.8133544921875;53480;3776.157470703125;53480;1615.1350909890118;53480;3844.5856343112755;53480;-0.060787573516612348;53480;1
53490;-14.317154002666674;53490;483.56174397193229;53490;-0.10605299261234573;53490;-0.056260764598846436;53490;1617.8133544921875;53490;3776.157470703125;53490;1615.991262841176;53490;3844.5160818996119;53490;-0.059252974033266126;53490;1
53500;-18.919096360666668;53500;518.101868541356;53500;-0.14014145452345678;53500;-0.056260764598846436;53500;1617.8133544921875;53500;3776.157470703125;53500;1617.1488468610189;53500;3844.169060673863;53500;-0.057359170593759945;53500;1
53510;5.3689327510000071;53510;508.80260423420339;53510;0.039769872229629681;53510;-0.056260764598846436;53510;1617.8133544921875;53510;3776.157470703125;53510;1616.9021161581527;53510;3843.8011391713371;53510;-0.057794745384846413;53510;1
