Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\testauftrag.csv;
Starttime of export;133245718363175000;Mittwoch, 29. März 2023;15:57:16.317
Endtime of export;133245718651045081;Mittwoch, 29. März 2023;15:57:45.104


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;thetaObs (1);thetaRef;thetaCam;thetaObs
SampleTime[ms];10;10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True;True
SymbolName;ControlPRG.observer.xCameraPose.x;ControlPRG.observer.xCameraPose.y;ControlPRG.observer.yObserverdPose.x;ControlPRG.observer.yObserverdPose.y;ControlPRG.trajectory.referencePose.x;ControlPRG.trajectory.referencePose.y;ControlPRG.observer.yObserverdPose.theta;ControlPRG.trajectory.referencePose.theta;ControlPRG.observer.xCameraPose.theta;ControlPRG.observer.yObserverdPose.theta
NetID;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1
Port;851;851;851;851;851;851;851;851;851;851

5610;1336.71337890625;2184.68017578125;1339.311279203258;2178.0438974825547;1283.5016567817975;2200;-1.4631067495962178;-1.4455610344859247;-1.4635387659072876;-1.4631067495962178
5620;1332.0284423828125;2185.08642578125;1337.5967308353293;2178.9013027043884;1283.5016567817975;2200;-1.4623156723147359;-1.4455610344859247;-1.4597194194793701;-1.4623156723147359
5630;1332.0284423828125;2185.08642578125;1335.9034926845282;2179.5628159771609;1270.3917603639691;2200;-1.4614756917028837;-1.4418875949816281;-1.4597194194793701;-1.4614756917028837
5640;1332.0284423828125;2185.08642578125;1334.130368527573;2180.1521044458877;1270.3917603639691;2200;-1.4599430862290437;-1.4418875949816281;-1.4597194194793701;-1.4599430862290437
5650;1332.0284423828125;2185.08642578125;1332.4467296768708;2180.897892581138;1270.3917603639691;2200;-1.4599219115271518;-1.4418875949816281;-1.4597194194793701;-1.4599219115271518
5660;1328.237548828125;2185.1171875;1330.6949943703328;2181.6300229016697;1270.3917603639691;2200;-1.4597305062627233;-1.4418875949816281;-1.4641106128692627;-1.4597305062627233
5670;1328.237548828125;2185.1171875;1328.8488988956249;2182.3309061486384;1270.3917603639691;2200;-1.4586130513655811;-1.4418875949816281;-1.4641106128692627;-1.4586130513655811
5680;1328.237548828125;2185.1171875;1327.0874851482413;2183.1524883107418;1256.2818639461409;2200;-1.4583839564646919;-1.4378838386458475;-1.4641106128692627;-1.4583839564646919
5690;1328.237548828125;2185.1171875;1325.199915370109;2183.8692995240726;1256.2818639461409;2200;-1.4578730819968857;-1.4378838386458475;-1.4641106128692627;-1.4578730819968857
5700;1328.237548828125;2185.1171875;1323.3769793098984;2184.5063066673292;1256.2818639461409;2200;-1.456571918829165;-1.4378838386458475;-1.4641106128692627;-1.456571918829165
5710;1318.069091796875;2184.89892578125;1321.6972811383087;2185.2130361520631;1256.2818639461409;2200;-1.4556057138778376;-1.4378838386458475;-1.4625499248504639;-1.4556057138778376
5720;1318.069091796875;2184.89892578125;1319.8591007443115;2185.8206725228497;1256.2818639461409;2200;-1.4549332414919494;-1.4378838386458475;-1.4625499248504639;-1.4549332414919494
5730;1318.069091796875;2184.89892578125;1317.9174676968844;2186.3395779792027;1241.1719675283125;2200;-1.4541761348121518;-1.4335390730374524;-1.4625499248504639;-1.4541761348121518
5740;1318.069091796875;2184.89892578125;1316.022164128447;2186.8813548568528;1241.1719675283125;2200;-1.4531425286832262;-1.4335390730374524;-1.4625499248504639;-1.4531425286832262
5750;1309.67822265625;2193.09765625;1314.1026800012232;2187.5184563511225;1241.1719675283125;2200;-1.4520624445124049;-1.4335390730374524;-1.462354302406311;-1.4520624445124049
5760;1309.67822265625;2193.09765625;1312.1095236927538;2188.1012285146171;1241.1719675283125;2200;-1.4517696205934891;-1.4335390730374524;-1.462354302406311;-1.4517696205934891
5770;1309.67822265625;2193.09765625;1310.0057412694964;2188.4939944195276;1241.1719675283125;2200;-1.4511936981733951;-1.4335390730374524;-1.462354302406311;-1.4511936981733951
5780;1309.67822265625;2193.09765625;1308.0600502575717;2188.807787908203;1192.2029730084782;2200;-1.4498470755673045;-1.4190561420198256;-1.462354302406311;-1.4498470755673045
5790;1303.099609375;2196.1259765625;1306.1016799066135;2189.2567536067463;1192.2029730084782;2200;-1.4491956884254971;-1.4190561420198256;-1.4528642892837524;-1.4491956884254971
5800;1303.099609375;2196.1259765625;1303.8791086068929;2189.7239973780975;1192.2029730084782;2200;-1.448967451911799;-1.4190561420198256;-1.4528642892837524;-1.448967451911799
5810;1303.099609375;2196.1259765625;1301.6618242723773;2190.1038363301973;1192.2029730084782;2200;-1.4483814651504814;-1.4190561420198256;-1.4528642892837524;-1.4483814651504814
5820;1303.099609375;2196.1259765625;1299.490662804194;2190.5126175977348;1192.2029730084782;2200;-1.4473089493625055;-1.4190561420198256;-1.4528642892837524;-1.4473089493625055
5830;1303.099609375;2196.1259765625;1297.241778661667;2190.8868025464294;1175.8835032521649;2200;-1.4466069813859155;-1.4140946739437825;-1.4528642892837524;-1.4466069813859155
5840;1290.3616943359375;2204.556884765625;1295.0819184578104;2191.0276500530863;1175.8835032521649;2200;-1.4456279625731654;-1.4140946739437825;-1.4324796199798584;-1.4456279625731654
5850;1290.3616943359375;2204.556884765625;1292.9545634282165;2191.3044032597809;1175.8835032521649;2200;-1.4455866976339009;-1.4140946739437825;-1.4324796199798584;-1.4455866976339009
5860;1290.3616943359375;2204.556884765625;1290.34479138852;2191.5784917210285;1175.8835032521649;2200;-1.4448306717223234;-1.4140946739437825;-1.4324796199798584;-1.4448306717223234
5870;1290.3616943359375;2204.556884765625;1288.0167542637375;2191.4733471954955;1175.8835032521649;2200;-1.4445935329985284;-1.4140946739437825;-1.4324796199798584;-1.4445935329985284
5880;1290.3616943359375;2204.556884765625;1285.5576820276665;2191.7558810707369;1160.5640334958514;2200;-1.4450784109689838;-1.40937666165361;-1.4324796199798584;-1.4450784109689838
5890;1282.241943359375;2199.69873046875;1283.0776948832879;2192.1886536186967;1160.5640334958514;2200;-1.4445547243367962;-1.40937666165361;-1.4493815898895264;-1.4445547243367962
5900;1282.241943359375;2199.69873046875;1280.96508147512;2192.2314556542096;1160.5640334958514;2200;-1.4438658322613749;-1.40937666165361;-1.4493815898895264;-1.4438658322613749
5910;1282.241943359375;2199.69873046875;1278.1134578699925;2192.1538957671814;1160.5640334958514;2200;-1.4436937334249156;-1.40937666165361;-1.4493815898895264;-1.4436937334249156
5920;1282.241943359375;2199.69873046875;1275.7020311108595;2192.2439076873143;1160.5640334958514;2200;-1.4450005222596358;-1.40937666165361;-1.4493815898895264;-1.4450005222596358
5930;1275.2672119140625;2199.66845703125;1273.5465853695716;2192.3118156024266;1146.2445637395381;2200;-1.4443246876289224;-1.4049139913622961;-1.4421900510787964;-1.4443246876289224
5940;1275.2672119140625;2199.66845703125;1271.1070208779361;2192.4512054612769;1146.2445637395381;2200;-1.4448108314426149;-1.4049139913622961;-1.4421900510787964;-1.4448108314426149
5950;1275.2672119140625;2199.66845703125;1268.4958538436847;2192.53158810678;1146.2445637395381;2200;-1.4469435595600138;-1.4049139913622961;-1.4421900510787964;-1.4469435595600138
5960;1275.2672119140625;2199.66845703125;1265.6739286043196;2192.4453404401843;1146.2445637395381;2200;-1.4466877060968559;-1.4049139913622961;-1.4421900510787964;-1.4466877060968559
5970;1258.9119873046875;2198.66064453125;1263.165708478941;2192.4466278778614;1146.2445637395381;2200;-1.4461882167211939;-1.4049139913622961;-1.4464042186737061;-1.4461882167211939
5980;1258.9119873046875;2198.66064453125;1260.444846493476;2192.6648501455234;1132.9250939832245;2200;-1.4469057564405725;-1.400717646534948;-1.4464042186737061;-1.4469057564405725
5990;1258.9119873046875;2198.66064453125;1257.2580514283577;2192.579070861505;1132.9250939832245;2200;-1.4448933094170273;-1.400717646534948;-1.4464042186737061;-1.4448933094170273
6000;1258.9119873046875;2198.66064453125;1254.2966402351435;2192.4498529887715;1132.9250939832245;2200;-1.4421434654879151;-1.400717646534948;-1.4464042186737061;-1.4421434654879151
6010;1258.9119873046875;2198.66064453125;1251.427585918852;2192.5639403220544;1132.9250939832245;2200;-1.4423186392605385;-1.400717646534948;-1.4464042186737061;-1.4423186392605385
6020;1250.1220703125;2203.17626953125;1248.3232014358514;2192.5572707791839;1132.9250939832245;2200;-1.4414125933349171;-1.400717646534948;-1.4415956735610962;-1.4414125933349171
6030;1250.1220703125;2203.17626953125;1245.6526360755033;2192.5984713109142;1120.6056242269112;2200;-1.4398338386303298;-1.3967977317166058;-1.4415956735610962;-1.4398338386303298
6040;1250.1220703125;2203.17626953125;1242.7004956684891;2193.0538188642563;1120.6056242269112;2200;-1.438753050984724;-1.3967977317166058;-1.4415956735610962;-1.438753050984724
6050;1250.1220703125;2203.17626953125;1239.6868992797042;2193.3070140753848;1120.6056242269112;2200;-1.4371717442869074;-1.3967977317166058;-1.4415956735610962;-1.4371717442869074
6060;1241.842041015625;2203.6279296875;1236.8705057164491;2193.3202500548696;1120.6056242269112;2200;-1.4356251886904641;-1.3967977317166058;-1.4310445785522461;-1.4356251886904641
6070;1241.842041015625;2203.6279296875;1233.8127032695395;2193.6517495230241;1120.6056242269112;2200;-1.4348516200257877;-1.3967977317166058;-1.4310445785522461;-1.4348516200257877
6080;1241.842041015625;2203.6279296875;1230.7303604778115;2194.00104778244;1109.2861544705977;2200;-1.43255992351804;-1.3931634953559462;-1.4310445785522461;-1.43255992351804
6090;1241.842041015625;2203.6279296875;1227.7242621342973;2193.9862029606211;1109.2861544705977;2200;-1.4308214089384315;-1.3931634953559462;-1.4310445785522461;-1.4308214089384315
6100;1241.842041015625;2203.6279296875;1224.5799144561468;2194.2946781379505;1109.2861544705977;2200;-1.4305206320842485;-1.3931634953559462;-1.4310445785522461;-1.4305206320842485
6110;0;0;1221.3576150819556;2194.8188125518855;1109.2861544705977;2200;-1.4289729527285335;-1.3931634953559462;0;-1.4289729527285335
6120;0;0;1218.304646255845;2194.939805367484;1109.2861544705977;2200;-1.4262097779306966;-1.3931634953559462;0;-1.4262097779306966
6130;0;0;1215.0045310400328;2194.7958136652887;1098.8859775914884;2200.002214992393;-1.4246000450071163;-1.3897971267059552;0;-1.4246000450071163
6140;0;0;1211.5638890760474;2194.8547472679488;1098.8859775914884;2200.002214992393;-1.4224411090860794;-1.3897971267059552;0;-1.4224411090860794
6150;0;0;1208.0294224522147;2194.9442332192029;1098.8859775914884;2200.002214992393;-1.4200170406835115;-1.3897971267059552;0;-1.4200170406835115
6160;0;0;1204.2642876045914;2195.11941201829;1098.8859775914884;2200.002214992393;-1.4192973953764991;-1.3897971267059552;0;-1.4192973953764991
6170;0;0;1200.4933405430074;2195.2363968550735;1098.8859775914884;2200.002214992393;-1.4186724402414621;-1.3897971267059552;0;-1.4186724402414621
6180;0;0;1196.8900085797568;2195.31152038418;1089.3921638175721;2200.2192688246259;-1.4161158055981287;-1.3867004387116826;0;-1.4161158055981287
6190;0;0;1193.1859297080805;2195.5523387015837;1089.3921638175721;2200.2192688246259;-1.4135402329204003;-1.3867004387116826;0;-1.4135402329204003
6200;0;0;1189.302404677841;2195.9649525758309;1089.3921638175721;2200.2192688246259;-1.4126501453038325;-1.3867004387116826;0;-1.4126501453038325
6210;0;0;1185.4324408986859;2196.3071692071144;1089.3921638175721;2200.2192688246259;-1.4125743931662522;-1.3867004387116826;0;-1.4125743931662522
6220;0;0;1181.42591128286;2196.4340751213613;1089.3921638175721;2200.2192688246259;-1.4102639529700547;-1.3867004387116826;0;-1.4102639529700547
6230;0;0;1177.5395922319949;2196.5496984396691;1080.7973591139173;2200.7872726121709;-1.407593690120351;-1.3838728886446821;0;-1.407593690120351
6240;1179.9190673828125;2196.90478515625;1173.6713325241697;2196.8114057028861;1080.7973591139173;2200.7872726121709;-1.4068361687445485;-1.3838728886446821;-1.4017981290817261;-1.4068361687445485
6250;1179.9190673828125;2196.90478515625;1169.7681611659966;2197.0361885390939;1080.7973591139173;2200.7872726121709;-1.4069876730197091;-1.3838728886446821;-1.4017981290817261;-1.4069876730197091
6260;1179.9190673828125;2196.90478515625;1165.809178808642;2197.3356215442277;1080.7973591139173;2200.7872726121709;-1.4063676365484774;-1.3838728886446821;-1.4017981290817261;-1.4063676365484774
6270;1179.9190673828125;2196.90478515625;1161.8210873924106;2197.6356094792309;1080.7973591139173;2200.7872726121709;-1.4048826508597851;-1.3838728886446821;-1.4017981290817261;-1.4048826508597851
6280;1165.49951171875;2200.01025390625;1158.2935043549003;2197.8187204067167;1073.0933456918858;2201.7000133938068;-1.4038859658878564;-1.3813109988587151;-1.3909273147583008;-1.4038859658878564
6290;1165.49951171875;2200.01025390625;1155.2923522473323;2197.8951766128312;1073.0933456918858;2201.7000133938068;-1.4034105746943137;-1.3813109988587151;-1.3909273147583008;-1.4034105746943137
6300;1165.49951171875;2200.01025390625;1151.9655867415547;2198.0515587869227;1073.0933456918858;2201.7000133938068;-1.4017517613089536;-1.3813109988587151;-1.3909273147583008;-1.4017517613089536
6310;1165.49951171875;2200.01025390625;1148.3281082743504;2198.5357135876679;1073.0933456918858;2201.7000133938068;-1.4011890040179655;-1.3813109988587151;-1.3909273147583008;-1.4011890040179655
6320;1138.309326171875;2201.485595703125;1145.0670459412881;2199.1785098736045;1073.0933456918858;2201.7000133938068;-1.4019196606387516;-1.3813109988587151;-1.3742140531539917;-1.4019196606387516
6330;1138.309326171875;2201.485595703125;1142.2499204319709;2199.596550450286;1066.2685782361784;2202.9506089375377;-1.4017718611111569;-1.3790075122327619;-1.3742140531539917;-1.4017718611111569
6340;1138.309326171875;2201.485595703125;1139.084257503793;2199.7404861162227;1066.2685782361784;2202.9506089375377;-1.3999054881424;-1.3790075122327619;-1.3742140531539917;-1.3999054881424
6350;1138.309326171875;2201.485595703125;1135.8975359072163;2199.9211841537908;1066.2685782361784;2202.9506089375377;-1.3995917596893308;-1.3790075122327619;-1.3742140531539917;-1.3995917596893308
6360;1138.309326171875;2201.485595703125;1133.1076270915803;2200.1798573738361;1066.2685782361784;2202.9506089375377;-1.3998114334838541;-1.3790075122327619;-1.3742140531539917;-1.3998114334838541
6370;1124.462890625;2201.04248046875;1130.4371678621717;2200.5139732520438;1066.2685782361784;2202.9506089375377;-1.3981729831697158;-1.3790075122327619;-1.386946439743042;-1.3981729831697158
6380;1124.462890625;2201.04248046875;1127.9862850564666;2200.8682703753275;1060.3072786211747;2204.5323401448072;-1.3963047229115833;-1.3769501610590247;-1.386946439743042;-1.3963047229115833
6390;1124.462890625;2201.04248046875;1125.4525314993289;2201.2609471644478;1060.3072786211747;2204.5323401448072;-1.39685503324933;-1.3769501610590247;-1.386946439743042;-1.39685503324933
6400;1124.462890625;2201.04248046875;1123.0006108614562;2201.4667733349934;1060.3072786211747;2204.5323401448072;-1.3974945306556745;-1.3769501610590247;-1.386946439743042;-1.3974945306556745
6410;1113.40673828125;2200.64208984375;1120.8015028441646;2201.5174378313664;1060.3072786211747;2204.5323401448072;-1.3966504664051409;-1.3769501610590247;-1.3978023529052734;-1.3966504664051409
6420;1113.40673828125;2200.64208984375;1118.6209129189208;2201.6626156531775;1060.3072786211747;2204.5323401448072;-1.3948111269741743;-1.3769501610590247;-1.3978023529052734;-1.3948111269741743
6430;1113.40673828125;2200.64208984375;1116.4443721809771;2201.9413651513541;1055.1879946737927;2206.4409481279886;-1.3941782080296581;-1.3751198675592673;-1.3978023529052734;-1.3941782080296581
6440;1113.40673828125;2200.64208984375;1114.367983053445;2202.1079688889645;1055.1879946737927;2206.4409481279886;-1.3947636524758711;-1.3751198675592673;-1.3978023529052734;-1.3947636524758711
6450;1113.40673828125;2200.64208984375;1112.3887335539464;2202.129861140817;1055.1879946737927;2206.4409481279886;-1.3945667830674244;-1.3751198675592673;-1.3978023529052734;-1.3945667830674244
6460;1096.651611328125;2200.95556640625;1110.5162889691424;2202.2737784188466;1055.1879946737927;2206.4409481279886;-1.3934628567020992;-1.3751198675592673;-1.368405818939209;-1.3934628567020992
6470;1096.651611328125;2200.95556640625;1108.6395880080011;2202.5616794143543;1055.1879946737927;2206.4409481279886;-1.3925214738755878;-1.3751198675592673;-1.368405818939209;-1.3925214738755878
6480;1096.651611328125;2200.95556640625;1106.6559658475997;2202.6140406831705;1050.8832527591069;2208.679791718866;-1.3919773087759031;-1.3734880360243613;-1.368405818939209;-1.3919773087759031
6490;1096.651611328125;2200.95556640625;1104.8514384191574;2202.4269482840105;1050.8832527591069;2208.679791718866;-1.3918362840495115;-1.3734880360243613;-1.368405818939209;-1.3918362840495115
6500;1085.663330078125;2206.001220703125;1103.2711509588444;2202.3942349055351;1050.8832527591069;2208.679791718866;-1.3913557849512728;-1.3734880360243613;-1.3809055089950562;-1.3913557849512728
6510;1085.663330078125;2206.001220703125;1101.6828029242533;2202.7662160177638;1050.8832527591069;2208.679791718866;-1.3904634540873251;-1.3734880360243613;-1.3809055089950562;-1.3904634540873251
6520;1085.663330078125;2206.001220703125;1099.8962287990569;2202.9993715674746;1050.8832527591069;2208.679791718866;-1.3900838041204764;-1.3734880360243613;-1.3809055089950562;-1.3900838041204764
6530;1085.663330078125;2206.001220703125;1098.2301783240212;2202.8205070065137;1047.352524212115;2211.2791756330093;-1.3897837027908766;-1.3720080859138881;-1.3809055089950562;-1.3897837027908766
6540;1081.5084228515625;2206.02734375;1096.7362551702872;2202.7739089981296;1047.352524212115;2211.2791756330093;-1.3893161601650172;-1.3720080859138881;-1.3859564065933228;-1.3893161601650172
6550;1081.5084228515625;2206.02734375;1095.2799679781263;2203.0014903516771;1047.352524212115;2211.2791756330093;-1.3888343549310214;-1.3720080859138881;-1.3859564065933228;-1.3888343549310214
6560;1081.5084228515625;2206.02734375;1093.742040432883;2203.1131207033905;1047.352524212115;2211.2791756330093;-1.3886161951036937;-1.3720080859138881;-1.3859564065933228;-1.3886161951036937
6570;1081.5084228515625;2206.02734375;1092.2124756401367;2203.1901844105832;1047.352524212115;2211.2791756330093;-1.3877563237052073;-1.3720080859138881;-1.3859564065933228;-1.3877563237052073
6580;1081.5084228515625;2206.02734375;1090.7731180923306;2203.4236689933573;1044.6567629719989;2214.1993987473261;-1.3870565552958662;-1.3706619727440081;-1.3859564065933228;-1.3870565552958662
