Name;CameraNoise;
File;E:\hawino\Measurements\CameraNoise.csv;
Starttime of export;133204328342999000;Donnerstag, 9. Februar 2023;17:13:54.299
Endtime of export;133204328760099000;Donnerstag, 9. Februar 2023;17:14:36.009


Name;cam2x;Name;cam2y;Name;cam2theta;Name;cam4x;Name;cam4y;Name;cam4theta;Name;cam3x;Name;cam3y;Name;cam3theta;Name;cam2e;Name;cam3e;Name;cam4e
SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10
SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True
SymbolName;CameraNoise.cam2x;SymbolName;CameraNoise.cam2y;SymbolName;CameraNoise.cam2theta;SymbolName;CameraNoise.cam4x;SymbolName;CameraNoise.cam4y;SymbolName;CameraNoise.cam4theta;SymbolName;CameraNoise.cam3x;SymbolName;CameraNoise.cam3y;SymbolName;CameraNoise.cam3theta;SymbolName;CameraNoise.cam2e;SymbolName;CameraNoise.cam3e;SymbolName;CameraNoise.cam4e
NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1
Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851

27530;6617.0458984375;27530;3414.2001953125;27530;-0.4769098162651062;27530;4792.8134765625;27530;2289.54150390625;27530;1.5486105680465698;27530;1885.10595703125;27530;872.9495849609375;27530;-2.7739996910095215;27530;1.3575832843780518;27530;1.1567552089691162;27530;1.489154577255249
27540;6617.0458984375;27540;3414.2001953125;27540;-0.4769098162651062;27540;4792.8134765625;27540;2289.54150390625;27540;1.5486105680465698;27540;1885.10595703125;27540;872.9495849609375;27540;-2.7739996910095215;27540;1.3575832843780518;27540;1.1567552089691162;27540;1.489154577255249
27550;6617.05078125;27550;3414.19384765625;27550;-0.4775562584400177;27550;4792.8427734375;27550;2289.513916015625;27550;1.550186038017273;27550;1885.13330078125;27550;873.0068359375;27550;-2.7743747234344482;27550;1.42451012134552;27550;1.4520429372787476;27550;1.4419010877609253
27560;6617.05078125;27560;3414.19384765625;27560;-0.4775562584400177;27560;4792.8427734375;27560;2289.513916015625;27560;1.550186038017273;27560;1885.13330078125;27560;873.0068359375;27560;-2.7743747234344482;27560;1.42451012134552;27560;1.4520429372787476;27560;1.4419010877609253
27570;6617.05078125;27570;3414.19384765625;27570;-0.4775562584400177;27570;4792.8427734375;27570;2289.513916015625;27570;1.550186038017273;27570;1885.13330078125;27570;873.0068359375;27570;-2.7743747234344482;27570;1.42451012134552;27570;1.4520429372787476;27570;1.4419010877609253
27580;6617.05078125;27580;3414.19384765625;27580;-0.4775562584400177;27580;4792.8427734375;27580;2289.513916015625;27580;1.550186038017273;27580;1885.13330078125;27580;873.0068359375;27580;-2.7743747234344482;27580;1.42451012134552;27580;1.4520429372787476;27580;1.4419010877609253
27590;6617.05078125;27590;3414.19384765625;27590;-0.4775562584400177;27590;4792.8427734375;27590;2289.513916015625;27590;1.550186038017273;27590;1885.13330078125;27590;873.0068359375;27590;-2.7743747234344482;27590;1.42451012134552;27590;1.4520429372787476;27590;1.4419010877609253
27600;6617.029296875;27600;3414.209228515625;27600;-0.47742527723312378;27600;4792.8447265625;27600;2289.46728515625;27600;1.5490691661834717;27600;1885.1380615234375;27600;872.9705810546875;27600;-2.7741508483886719;27600;1.4875613451004028;27600;1.5692486763000488;27600;1.5186566114425659
27610;6617.029296875;27610;3414.209228515625;27610;-0.47742527723312378;27610;4792.8447265625;27610;2289.46728515625;27610;1.5490691661834717;27610;1885.1380615234375;27610;872.9705810546875;27610;-2.7741508483886719;27610;1.4875613451004028;27610;1.5692486763000488;27610;1.5186566114425659
27620;6617.029296875;27620;3414.209228515625;27620;-0.47742527723312378;27620;4792.8447265625;27620;2289.46728515625;27620;1.5490691661834717;27620;1885.1380615234375;27620;872.9705810546875;27620;-2.7741508483886719;27620;1.4875613451004028;27620;1.5692486763000488;27620;1.5186566114425659
27630;6617.029296875;27630;3414.209228515625;27630;-0.47742527723312378;27630;4792.8447265625;27630;2289.46728515625;27630;1.5490691661834717;27630;1885.1380615234375;27630;872.9705810546875;27630;-2.7741508483886719;27630;1.4875613451004028;27630;1.5692486763000488;27630;1.5186566114425659
27640;6617.029296875;27640;3414.209228515625;27640;-0.47742527723312378;27640;4792.8447265625;27640;2289.46728515625;27640;1.5490691661834717;27640;1885.1380615234375;27640;872.9705810546875;27640;-2.7741508483886719;27640;1.4875613451004028;27640;1.5692486763000488;27640;1.5186566114425659
27650;6617.0732421875;27650;3414.22412109375;27650;-0.4767930805683136;27650;4792.8671875;27650;2289.579345703125;27650;1.5508061647415161;27650;1885.0946044921875;27650;872.95977783203125;27650;-2.7745347023010254;27650;1.4094324111938477;27650;1.6384475231170654;27650;1.0661792755126953
27660;6617.0732421875;27660;3414.22412109375;27660;-0.4767930805683136;27660;4792.8671875;27660;2289.579345703125;27660;1.5508061647415161;27660;1885.0946044921875;27660;872.95977783203125;27660;-2.7745347023010254;27660;1.4094324111938477;27660;1.6384475231170654;27660;1.0661792755126953
27670;6617.0732421875;27670;3414.22412109375;27670;-0.4767930805683136;27670;4792.8671875;27670;2289.579345703125;27670;1.5508061647415161;27670;1885.0946044921875;27670;872.95977783203125;27670;-2.7745347023010254;27670;1.4094324111938477;27670;1.6384475231170654;27670;1.0661792755126953
27680;6617.0732421875;27680;3414.22412109375;27680;-0.4767930805683136;27680;4792.8671875;27680;2289.579345703125;27680;1.5508061647415161;27680;1885.0946044921875;27680;872.95977783203125;27680;-2.7745347023010254;27680;1.4094324111938477;27680;1.6384475231170654;27680;1.0661792755126953
27690;6617.0732421875;27690;3414.22412109375;27690;-0.4767930805683136;27690;4792.8671875;27690;2289.579345703125;27690;1.5508061647415161;27690;1885.0946044921875;27690;872.95977783203125;27690;-2.7745347023010254;27690;1.4094324111938477;27690;1.6384475231170654;27690;1.0661792755126953
27700;6617.029296875;27700;3414.1806640625;27700;-0.47726163268089294;27700;4792.9248046875;27700;2289.522216796875;27700;1.5489238500595093;27700;1885.1181640625;27700;872.9705810546875;27700;-2.7734217643737793;27700;1.4657096862792969;27700;1.6091728210449219;27700;1.6191506385803223
27710;6617.029296875;27710;3414.1806640625;27710;-0.47726163268089294;27710;4792.9248046875;27710;2289.522216796875;27710;1.5489238500595093;27710;1885.1181640625;27710;872.9705810546875;27710;-2.7734217643737793;27710;1.4657096862792969;27710;1.6091728210449219;27710;1.6191506385803223
27720;6617.029296875;27720;3414.1806640625;27720;-0.47726163268089294;27720;4792.9248046875;27720;2289.522216796875;27720;1.5489238500595093;27720;1885.1181640625;27720;872.9705810546875;27720;-2.7734217643737793;27720;1.4657096862792969;27720;1.6091728210449219;27720;1.6191506385803223
27730;6617.029296875;27730;3414.1806640625;27730;-0.47726163268089294;27730;4792.9248046875;27730;2289.522216796875;27730;1.5489238500595093;27730;1885.1181640625;27730;872.9705810546875;27730;-2.7734217643737793;27730;1.4657096862792969;27730;1.6091728210449219;27730;1.6191506385803223
27740;6617.0205078125;27740;3414.1787109375;27740;-0.47736421227455139;27740;4792.8818359375;27740;2289.55517578125;27740;1.5496491193771362;27740;1885.11865234375;27740;872.9476318359375;27740;-2.7735166549682617;27740;1.4150513410568237;27740;1.5638120174407959;27740;1.0695465803146362
27750;6617.0205078125;27750;3414.1787109375;27750;-0.47736421227455139;27750;4792.8818359375;27750;2289.55517578125;27750;1.5496491193771362;27750;1885.11865234375;27750;872.9476318359375;27750;-2.7735166549682617;27750;1.4150513410568237;27750;1.5638120174407959;27750;1.0695465803146362
27760;6617.0205078125;27760;3414.1787109375;27760;-0.47736421227455139;27760;4792.8818359375;27760;2289.55517578125;27760;1.5496491193771362;27760;1885.11865234375;27760;872.9476318359375;27760;-2.7735166549682617;27760;1.4150513410568237;27760;1.5638120174407959;27760;1.0695465803146362
27770;6617.0205078125;27770;3414.1787109375;27770;-0.47736421227455139;27770;4792.8818359375;27770;2289.55517578125;27770;1.5496491193771362;27770;1885.11865234375;27770;872.9476318359375;27770;-2.7735166549682617;27770;1.4150513410568237;27770;1.5638120174407959;27770;1.0695465803146362
27780;6617.0205078125;27780;3414.1787109375;27780;-0.47736421227455139;27780;4792.8818359375;27780;2289.55517578125;27780;1.5496491193771362;27780;1885.11865234375;27780;872.9476318359375;27780;-2.7735166549682617;27780;1.4150513410568237;27780;1.5638120174407959;27780;1.0695465803146362
27790;6617.046875;27790;3414.189453125;27790;-0.47742640972137451;27790;4792.8828125;27790;2289.531005859375;27790;1.5499163866043091;27790;1885.13623046875;27790;872.976806640625;27790;-2.7738578319549561;27790;1.5397739410400391;27790;1.6600213050842285;27790;1.3715788125991821
27800;6617.046875;27800;3414.189453125;27800;-0.47742640972137451;27800;4792.8828125;27800;2289.531005859375;27800;1.5499163866043091;27800;1885.13623046875;27800;872.976806640625;27800;-2.7738578319549561;27800;1.5397739410400391;27800;1.6600213050842285;27800;1.3715788125991821
27810;6617.046875;27810;3414.189453125;27810;-0.47742640972137451;27810;4792.8828125;27810;2289.531005859375;27810;1.5499163866043091;27810;1885.13623046875;27810;872.976806640625;27810;-2.7738578319549561;27810;1.5397739410400391;27810;1.6600213050842285;27810;1.3715788125991821
27820;6617.046875;27820;3414.189453125;27820;-0.47742640972137451;27820;4792.8828125;27820;2289.531005859375;27820;1.5499163866043091;27820;1885.13623046875;27820;872.976806640625;27820;-2.7738578319549561;27820;1.5397739410400391;27820;1.6600213050842285;27820;1.3715788125991821
27830;6617.03369140625;27830;3414.19384765625;27830;-0.47739103436470032;27830;4792.8662109375;27830;2289.5390625;27830;1.550729513168335;27830;1885.138427734375;27830;872.9808349609375;27830;-2.7737846374511719;27830;1.4491933584213257;27830;1.6637856960296631;27830;1.4246947765350342
27840;6617.03369140625;27840;3414.19384765625;27840;-0.47739103436470032;27840;4792.8662109375;27840;2289.5390625;27840;1.550729513168335;27840;1885.138427734375;27840;872.9808349609375;27840;-2.7737846374511719;27840;1.4491933584213257;27840;1.6637856960296631;27840;1.4246947765350342
27850;6617.03369140625;27850;3414.19384765625;27850;-0.47739103436470032;27850;4792.8662109375;27850;2289.5390625;27850;1.550729513168335;27850;1885.138427734375;27850;872.9808349609375;27850;-2.7737846374511719;27850;1.4491933584213257;27850;1.6637856960296631;27850;1.4246947765350342
27860;6617.03369140625;27860;3414.19384765625;27860;-0.47739103436470032;27860;4792.8662109375;27860;2289.5390625;27860;1.550729513168335;27860;1885.138427734375;27860;872.9808349609375;27860;-2.7737846374511719;27860;1.4491933584213257;27860;1.6637856960296631;27860;1.4246947765350342
27870;6617.03369140625;27870;3414.19384765625;27870;-0.47739103436470032;27870;4792.8662109375;27870;2289.5390625;27870;1.550729513168335;27870;1885.138427734375;27870;872.9808349609375;27870;-2.7737846374511719;27870;1.4491933584213257;27870;1.6637856960296631;27870;1.4246947765350342
27880;6617.03369140625;27880;3414.19384765625;27880;-0.47739103436470032;27880;4792.8662109375;27880;2289.5390625;27880;1.550729513168335;27880;1885.138427734375;27880;872.9808349609375;27880;-2.7737846374511719;27880;1.4491933584213257;27880;1.6637856960296631;27880;1.4246947765350342
27890;6617.0263671875;27890;3414.19677734375;27890;-0.47712454199790955;27890;4792.9052734375;27890;2289.573486328125;27890;1.5495634078979492;27890;1885.1126708984375;27890;873.0531005859375;27890;-2.7742524147033691;27890;1.4175325632095337;27890;1.790963888168335;27890;1.4204980134963989
27900;6617.0263671875;27900;3414.19677734375;27900;-0.47712454199790955;27900;4792.9052734375;27900;2289.573486328125;27900;1.5495634078979492;27900;1885.1126708984375;27900;873.0531005859375;27900;-2.7742524147033691;27900;1.4175325632095337;27900;1.790963888168335;27900;1.4204980134963989
27910;6617.0263671875;27910;3414.19677734375;27910;-0.47712454199790955;27910;4792.9052734375;27910;2289.573486328125;27910;1.5495634078979492;27910;1885.1126708984375;27910;873.0531005859375;27910;-2.7742524147033691;27910;1.4175325632095337;27910;1.790963888168335;27910;1.4204980134963989
27920;6617.0263671875;27920;3414.19677734375;27920;-0.47712454199790955;27920;4792.9052734375;27920;2289.573486328125;27920;1.5495634078979492;27920;1885.1126708984375;27920;873.0531005859375;27920;-2.7742524147033691;27920;1.4175325632095337;27920;1.790963888168335;27920;1.4204980134963989
27930;6617.0263671875;27930;3414.19677734375;27930;-0.47712454199790955;27930;4792.9052734375;27930;2289.573486328125;27930;1.5495634078979492;27930;1885.1126708984375;27930;873.0531005859375;27930;-2.7742524147033691;27930;1.4175325632095337;27930;1.790963888168335;27930;1.4204980134963989
27940;6617.0537109375;27940;3414.20703125;27940;-0.47707006335258484;27940;4792.91259765625;27940;2289.5849609375;27940;1.5491571426391602;27940;1885.1083984375;27940;873.0074462890625;27940;-2.7745113372802734;27940;1.4775898456573486;27940;1.6717146635055542;27940;1.4489544630050659
27950;6617.0537109375;27950;3414.20703125;27950;-0.47707006335258484;27950;4792.91259765625;27950;2289.5849609375;27950;1.5491571426391602;27950;1885.1083984375;27950;873.0074462890625;27950;-2.7745113372802734;27950;1.4775898456573486;27950;1.6717146635055542;27950;1.4489544630050659
27960;6617.0537109375;27960;3414.20703125;27960;-0.47707006335258484;27960;4792.91259765625;27960;2289.5849609375;27960;1.5491571426391602;27960;1885.1083984375;27960;873.0074462890625;27960;-2.7745113372802734;27960;1.4775898456573486;27960;1.6717146635055542;27960;1.4489544630050659
27970;6617.0537109375;27970;3414.20703125;27970;-0.47707006335258484;27970;4792.91259765625;27970;2289.5849609375;27970;1.5491571426391602;27970;1885.1083984375;27970;873.0074462890625;27970;-2.7745113372802734;27970;1.4775898456573486;27970;1.6717146635055542;27970;1.4489544630050659
27980;6617.0537109375;27980;3414.20703125;27980;-0.47707006335258484;27980;4792.91259765625;27980;2289.5849609375;27980;1.5491571426391602;27980;1885.1083984375;27980;873.0074462890625;27980;-2.7745113372802734;27980;1.4775898456573486;27980;1.6717146635055542;27980;1.4489544630050659
27990;6617.0458984375;27990;3414.201904296875;27990;-0.4771992564201355;27990;4792.837890625;27990;2289.54296875;27990;1.5502065420150757;27990;1885.089599609375;27990;872.9234619140625;27990;-2.7736120223999023;27990;1.5784577131271362;27990;1.252050518989563;27990;1.4296183586120606
28000;6617.0458984375;28000;3414.201904296875;28000;-0.4771992564201355;28000;4792.837890625;28000;2289.54296875;28000;1.5502065420150757;28000;1885.089599609375;28000;872.9234619140625;28000;-2.7736120223999023;28000;1.5784577131271362;28000;1.252050518989563;28000;1.4296183586120606
28010;6617.0458984375;28010;3414.201904296875;28010;-0.4771992564201355;28010;4792.837890625;28010;2289.54296875;28010;1.5502065420150757;28010;1885.089599609375;28010;872.9234619140625;28010;-2.7736120223999023;28010;1.5784577131271362;28010;1.252050518989563;28010;1.4296183586120606
28020;6617.0458984375;28020;3414.201904296875;28020;-0.4771992564201355;28020;4792.837890625;28020;2289.54296875;28020;1.5502065420150757;28020;1885.089599609375;28020;872.9234619140625;28020;-2.7736120223999023;28020;1.5784577131271362;28020;1.252050518989563;28020;1.4296183586120606
28030;6617.0458984375;28030;3414.201904296875;28030;-0.4771992564201355;28030;4792.837890625;28030;2289.54296875;28030;1.5502065420150757;28030;1885.089599609375;28030;872.9234619140625;28030;-2.7736120223999023;28030;1.5784577131271362;28030;1.252050518989563;28030;1.4296183586120606
28040;6617.04345703125;28040;3414.197265625;28040;-0.47714370489120483;28040;4792.87353515625;28040;2289.519287109375;28040;1.5495184659957886;28040;1885.15869140625;28040;872.88897705078125;28040;-2.7721867561340332;28040;1.4994755983352661;28040;1.6084270477294922;28040;1.5939050912857056
28050;6617.04345703125;28050;3414.197265625;28050;-0.47714370489120483;28050;4792.87353515625;28050;2289.519287109375;28050;1.5495184659957886;28050;1885.15869140625;28050;872.88897705078125;28050;-2.7721867561340332;28050;1.4994755983352661;28050;1.6084270477294922;28050;1.5939050912857056
28060;6617.04345703125;28060;3414.197265625;28060;-0.47714370489120483;28060;4792.87353515625;28060;2289.519287109375;28060;1.5495184659957886;28060;1885.15869140625;28060;872.88897705078125;28060;-2.7721867561340332;28060;1.4994755983352661;28060;1.6084270477294922;28060;1.5939050912857056
28070;6617.04345703125;28070;3414.197265625;28070;-0.47714370489120483;28070;4792.87353515625;28070;2289.519287109375;28070;1.5495184659957886;28070;1885.15869140625;28070;872.88897705078125;28070;-2.7721867561340332;28070;1.4994755983352661;28070;1.6084270477294922;28070;1.5939050912857056
28080;6617.04345703125;28080;3414.197265625;28080;-0.47714370489120483;28080;4792.87353515625;28080;2289.519287109375;28080;1.5495184659957886;28080;1885.15869140625;28080;872.88897705078125;28080;-2.7721867561340332;28080;1.4994755983352661;28080;1.6084270477294922;28080;1.5939050912857056
28090;6616.9873046875;28090;3414.163330078125;28090;-0.47796884179115295;28090;4792.890625;28090;2289.58740234375;28090;1.5499323606491089;28090;1885.1376953125;28090;872.9017333984375;28090;-2.7728824615478516;28090;1.5910733938217163;28090;1.5244203805923462;28090;1.3487383127212524
28100;6616.9873046875;28100;3414.163330078125;28100;-0.47796884179115295;28100;4792.890625;28100;2289.58740234375;28100;1.5499323606491089;28100;1885.1376953125;28100;872.9017333984375;28100;-2.7728824615478516;28100;1.5910733938217163;28100;1.5244203805923462;28100;1.3487383127212524
28110;6616.9873046875;28110;3414.163330078125;28110;-0.47796884179115295;28110;4792.890625;28110;2289.58740234375;28110;1.5499323606491089;28110;1885.1376953125;28110;872.9017333984375;28110;-2.7728824615478516;28110;1.5910733938217163;28110;1.5244203805923462;28110;1.3487383127212524
28120;6616.9873046875;28120;3414.163330078125;28120;-0.47796884179115295;28120;4792.890625;28120;2289.58740234375;28120;1.5499323606491089;28120;1885.1376953125;28120;872.9017333984375;28120;-2.7728824615478516;28120;1.5910733938217163;28120;1.5244203805923462;28120;1.3487383127212524
28130;6616.9873046875;28130;3414.163330078125;28130;-0.47796884179115295;28130;4792.890625;28130;2289.58740234375;28130;1.5499323606491089;28130;1885.1376953125;28130;872.9017333984375;28130;-2.7728824615478516;28130;1.5910733938217163;28130;1.5244203805923462;28130;1.3487383127212524
28140;6617.0341796875;28140;3414.190673828125;28140;-0.477463036775589;28140;4792.8798828125;28140;2289.4912109375;28140;1.5493887662887573;28140;1885.0980224609375;28140;872.951171875;28140;-2.7738111019134521;28140;1.5790772438049316;28140;1.4871958494186401;28140;1.3751845359802246
